0.8421630859375; -1.0023193359375; -0.2486572265625; 0; 0; 0.84216; -1.00232; -0.24866; 0.25211; -0.00543; 358.8
1.1656494140625; -2.2161865234375; -0.3284912109375; 0; 0; 1.16565; -2.21619; -0.32849; -0.55706; -1.16934; 244.5
1.1627197265625; -2.2186279296875; -0.336181640625; 0; 0; 1.16272; -2.21863; -0.33618; -0.56358; -1.16952; 244.3
1.1651611328125; -2.2103271484375; -0.3363037109375; 0; 0; 1.16516; -2.21033; -0.3363; -0.55169; -1.16436; 244.6
1.1649169921875; -2.2198486328125; -0.3436279296875; 0; 0; 1.16492; -2.21985; -0.34363; -0.56184; -1.17182; 244.4
1.1656494140625; -2.2127685546875; -0.337890625; 0; 0; 1.16565; -2.21277; -0.33789; -0.55354; -1.16661; 244.6
1.1651611328125; -2.2208251953125; -0.335205078125; 0; 0; 1.16516; -2.22083; -0.33521; -0.56251; -1.17275; 244.4
1.1649169921875; -2.2137451171875; -0.3309326171875; 0; 0; 1.16492; -2.21375; -0.33093; -0.55555; -1.16695; 244.5
1.1673583984375; -2.2186279296875; -0.33154296875; 0; 0; 1.16736; -2.21863; -0.33154; -0.55724; -1.17231; 244.6
1.1654052734375; -2.2161865234375; -0.33349609375; 0; 0; 1.16541; -2.21619; -0.3335; -0.5574; -1.16919; 244.5
1.1658935546875; -2.2103271484375; -0.33740234375; 0; 0; 1.16589; -2.21033; -0.3374; -0.55069; -1.1648; 244.7
1.1605224609375; -2.2174072265625; -0.340087890625; 0; 0; 1.16052; -2.21741; -0.34009; -0.56533; -1.16722; 244.2
1.1622314453125; -2.2144775390625; -0.335693359375; 0; 0; 1.16223; -2.21448; -0.33569; -0.55997; -1.16591; 244.3
1.1610107421875; -2.2142333984375; -0.3338623046875; 0; 0; 1.16101; -2.21423; -0.33386; -0.56139; -1.16498; 244.3
1.1571044921875; -2.2156982421875; -0.3309326171875; 0; 0; 1.1571; -2.2157; -0.33093; -0.56824; -1.1638; 244
1.1629638671875; -2.2142333984375; -0.3377685546875; 0; 0; 1.16296; -2.21423; -0.33777; -0.55872; -1.16616; 244.4
1.1583251953125; -2.2186279296875; -0.33544921875; 0; 0; 1.15833; -2.21863; -0.33545; -0.56959; -1.16687; 244
1.1610107421875; -2.2188720703125; -0.33740234375; 0; 0; 1.16101; -2.21887; -0.3374; -0.56617; -1.16869; 244.2
1.1556396484375; -2.2156982421875; -0.3353271484375; 0; 0; 1.15564; -2.2157; -0.33533; -0.57024; -1.16292; 243.9
1.1666259765625; -2.2384033203125; -0.334716796875; 0; 0; 1.16663; -2.2384; -0.33472; -0.57863; -1.18766; 244
1.1654052734375; -2.2574462890625; -0.3441162109375; 1; 0; 1.15905; -2.2571; -0.34412; -0.60826; -1.19803; 243.1
1.1673583984375; -2.3140869140625; -0.33349609375; 2; 0; 1.1543; -2.31268; -0.3335; -0.67203; -1.23954; 241.5
1.1785888671875; -2.3511962890625; -0.339111328125; 5; 0; 1.14019; -2.34225; -0.33911; -0.7218; -1.25465; 240.1
1.1749267578125; -2.3663330078125; -0.3433837890625; 6; 0; 1.12639; -2.35337; -0.34338; -0.75212; -1.25522; 239.1
1.1790771484375; -2.3941650390625; -0.3526611328125; 9; 0; 1.09573; -2.36469; -0.35266; -0.80569; -1.24579; 237.1
1.1832275390625; -2.4249267578125; -0.350341796875; 11; 0; 1.07453; -2.38037; -0.35034; -0.85084; -1.24555; 235.7
1.1837158203125; -2.4393310546875; -0.3289794921875; 13; 0; 1.05171; -2.37681; -0.32898; -0.87836; -1.22896; 234.4
